,date,agency,state,document_type,title,report_link,eis_number,federal_register_date,contact_name,comment_due_review_date,contact_phone,amended_notice_date,amended_notice,supplemental_info,website,comment_letter_date,rating,num_files,list_of_links
715,05/28/2004,USFWS,CA,Final EIS,"Multiple Habitat Conservation Program for Threatened and Endangered Species Due to the Urban Growth within the Planning Area, Adoption and Incidental Take Permits Issuance, San Diego County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C089A13B36263C8B85257BEB001B9901,20040247,05/28/2004,Lee Ann Carranza,07/06/2004,760-431-9440,07/02/2004,"Revision of FR Notice Published on 6/4/2004:  CEQ Comment Period Ending 
6/28/2004 has been Extended to 07/06/2004", ,,06/28/2004,,0.0,
716,05/21/2004,USFS,OR,Draft EIS,"Davis Fire Recovery Project, Moving Resource Conditions Closer to the Desired Conditions, Deschutes National Forest, Cresent Ranger District, Deschutes and Klamath Counties, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7BEADEC3D9782D5985257BEB001B98D9,20040231,05/21/2004,Chris Mickle,07/06/2004,541-433-3216,,, ,,06/29/2004,EC2,0.0,
717,05/21/2004,USFS,ND,Final EIS,"Equity Oil Company Federal 32-4 and 23-21 Oil and Gas Wells Surface Use Plan of Operation (SUPO), Implementation, Located in the Bell Lake Inventoried Roadless Area (IRA), Dakota Prairie Grasslands, Medora Ranger District, Golden Valley County, ND",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9CFFE31E384B827085257BEB001B98D7,20040230,05/21/2004,Jeff Adams,06/21/2004,701-225-5151,,, ,,05/27/2004,,0.0,
718,05/21/2004,USFWS,ME,Draft EIS,"Petit Manan National Wildlife Refuge Complex, Comprehensive Conservation Plan, Implementation, Gulf of Maine",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/8BD98D2A9797998D85257BEB001B98CF,20040227,05/21/2004,Nancy McGarigal,07/06/2004,413-253-8562,,, ,,06/28/2004,LO,0.0,
719,05/14/2004,USACE,FL,Draft EIS,"Southern Golden Estates Ecosystem Restoration Project, Implementation, Comprehensive Everglades Restoration Plan, Collier County, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C2E394C646B4F6C485257BEB001B98CB,20040224,05/14/2004,John Kremer,06/28/2004,904-232-3551,,, ,"www.evergladesplan.org
www.evergladesplan.org",06/18/2004,LO,0.0,
720,05/14/2004,USFS,CA,Draft EIS,"Southern California National Forests Land Management Plans, Revision of the Angeles, Cleveland, Los Padres, and San Bernardino National Forests Land Management Plans, Implementation, San Bernardino, Riverside, and San Diego Counties, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/922756C21D6D0F3285257BEB001B98BA,20040217,05/14/2004,Gloria Silva,08/11/2004,858-524-0136,,, ,"www.fs.fed.us/r5/scfpr
www.fs.fed.us/r5/scfpr",08/26/2004,EC2,0.0,
721,05/14/2004,USFS,WI,Final EIS,"PROGRAMMATIC - Chequamegon-Nicolet National Forests and Revised Land and Resource Management Plan, Implementation, Ashland, Bayfield, Florence, Forest, Langlade, Oconto, Oneida, Price, Sawyer, Taylor and Vilas Counties,WI ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/FB7F97A02ECD753A85257BEB001B98BE,20040219,05/14/2004,Sally Hess-Samuelson,06/14/2004,715-362-1384,,"Revision of FR Notice Published on 5/14/224: Correction to Comment Period from 
6/4/2004 to 06/14/2004 ", ,,06/09/2004,,0.0,
722,05/07/2004,USACE,FL,Revised Final EIS,"Central and Southern Florida Project, Indian River Lagoon-South Feasibility Study, Final Integrated Project Implementation Report, Comprehensive  Everglades Restoration Plan, (CERP), Martin and St. Lucie Counties, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/879CD852A67FDAA685257BEB001B98A4,20040209,05/07/2004,Michael Dupes,06/07/2004,904-232-1689,,, ,"http://www.evergladesplan.org/pm/studies/irl_south.cfm
http://www.evergladesplan.org/pm/studies/irl_south.cfm",06/03/2004,,0.0,
723,05/07/2004,USFS,UT,Final EIS,"Fox and Crescent Reservoirs Maintenance Project,  Operation and Maintenance of  Dam Structures, Special Use Permit, High Uintas Wilderness, Ashley National Forest, Uinta Basin, Duchesne County, UT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/62846E45A64966F185257BEB001B989C,20040205,05/07/2004,Clark Tucker,06/07/2004,435-738-2482,,, ,"www.fs.fed.us/r4/ashley
www.fs.fed.us/r4/ashley",05/18/2004,,0.0,
724,05/07/2004,USFS,ID,Second Draft Supplement,"Frank Church - River of No Return Wilderness (FC-RONRW), Noxious Weed Treatments, Updated Information to Supplement the 1999 Final EIS for  FC-RONRW,  Implementation,  Bitterroot, Boise, Nez Perce, Payette and Salmon-Challis National Forests, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A5026A0810C65AED85257BEB001B98A8,20040210,05/07/2004,Howard Lyman,06/21/2004,208-839-2211,,, ,,06/18/2004,LO,0.0,
725,04/30/2004,USACE,FL,Draft EIS,"PROGRAMMATIC - Florida Keys Water Quality Improvements Program, Wastewater and Stormwater Improvement, Implementation, South Florida Water Management District, Monroe County, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/BEC85DDF02E8F4CD85257BEB001B9884,20040192,04/30/2004,Barbara Cintron,06/14/2004,`904-232-1692,,, ,"www.evergladesplan.org
www.evergladesplan.org",06/14/2004,LO,0.0,
726,04/30/2004,USACE,NJ,Draft EIS,"NJ-92 Project, New Jersey Turnpike Authority, Transportation Improvement from East-West Highway Link conneting US Route 1 in South Brunswick Township with the New Jersey Turnpike at Interchange 8A in Monroe Township, Middlesex County, NJ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/DECBC8CFE93A3CAB85257BEB001B988C,20040197,04/30/2004,Koko Cronin,06/14/2004,212-264-3813,,, ,"www.nan.usace.army.mil
www.nan.usace.army.mil",07/12/2004,EO2,0.0,
727,04/30/2004,USFS,OR,Final EIS,"Baked Apple Fire Salvage Project, Salvaging Fire Killed Trees in the Matrix Portion of the 2002 Apple Fires, Umpqua National Forest, Umpqua Ranger District, Douglas County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/231A8C83F13FE8E585257BEB001B9897,20040202,04/30/2004,Debbie Anderson,06/04/2004,541-957-3466,,, ,"www.fs.fed.us/r6/umpqua
www.fs.fed.us/r6/umpqua",06/04/2004,,0.0,
728,04/30/2004,USFS,OR,Final EIS,"North Fork Burnt River Mining Project, Proposal for Mineral Plans of Operation, Implementation, Wallowa-Whitman National Forest, Unity Ranger District of the Whitman Unit, Blue Mountains, Town of Unity, Baker County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/482711E196F3D71085257BEB001B9888,20040194,04/30/2004,Wayne Frye,06/04/2004,541-523-1945,,, ,,06/04/2004,,0.0,
729,04/30/2004,USFS,MT,Revised Draft EIS,"Bridger Bowl Ski Area, Special Use Permit and Master Development Plan, Amending Relevant Forest Plan Management Area, Gallatin National Forest, Bozeman Rnager District, Gallatin County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/95C2D929C5AD27F285257BEB001B987D,20040187,04/30/2004,Nancy Halstrom,06/14/2004,406-522-2520,,, ,,06/10/2004,EC2,0.0,
730,04/30/2004,USFWS,CA,Draft Supplement,"Trinity River Mainstem Fishery Restoration Program,  Updated Information, Restoration and Maintenance of the Natural Production of Anadromus Fish, Downstream of Lewiston Dam, Hoopa Valley Tribe, Weaverville, Trinity County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B574DB8DDC193F2085257BEB001B9883,20040191,04/30/2004,Russel Smith ,06/29/2004,530-276-2045,,,"The Department of the Interior's Fish and Wildlife Service and Bureau of 
Reclamation are Joint Lead Agencies for the above project.",,06/24/2004,LO,0.0,
731,04/23/2004,USACE,MO,Draft EIS,"Howard Bend Floodplain Area Study, Improvements for Future Land, Future Road and Stormwater Management, Missouri River Flood Developments, U.S. Army COE Section 10 and 404 Permits, Cities of Maryland Heights and Chesterfield, St. Louis County, MO",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9DE431F7FB92334085257BEB001B986F,20040181,04/23/2004,Danny McClendon,06/07/2004,314-331-8574,,, ,,06/04/2004,EC2,0.0,
732,04/23/2004,USFS,MT,Draft EIS,"Sheep Creek Salvage Project, Moving Current Resource Conditions and Trends toward Desired Future Conditions, Beaverhead-Deerlodge National Forest, Beaverhead County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1B820350813F949A85257BEB001B985D,20040176,04/23/2004,Jeffrey L. Trejo,06/07/2004,406-832-3178,,, ,,06/02/2004,EC2,0.0,
733,04/23/2004,USFS,KY,Final EIS,"Daniel Boone National Forest Revised Land and Resource Management Plan, Implementation, Winchester, several counties, KY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C66CD9D75C7199C585257BEB001B9872,20040183,04/23/2004,Kevin Lawrence,05/24/2004,859-745-3152,,, ,"www.southernregion.fs.fed.us/boone/
www.southernregion.fs.fed.us/boone/",05/24/2004,,0.0,
734,04/23/2004,USFS,OR,Final EIS,"Juncrock Timber Sale Project, Treat Forest Vegetation, Mt. Hood National Forest, Barlow Ranger District, Wasco County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EB9CDF687FB1662385257BEB001B985A,20040174,04/23/2004,Becky Nelson,05/24/2004,541-467-2291,,, ,"www.fs.fed.us/mthood
www.fs.fed.us/mthood",05/24/2004,,0.0,
735,04/23/2004,USN,CA,Final EIS,"Tertiary Treatment Plant and Associated Facilities Construction and Operation, Implementation, Marine Corps Base Camp Pendleton, San Diego County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/CC258595C170C25485257BEB001B9862,20040178,04/23/2004,Lisa Seneca,05/24/2004,619-532-4744,,, ,,05/24/2004,,0.0,
736,04/16/2004,USACE,FL,Final Supplement,"Phipps Ocean Park Beach Restoration Project to Provide Shore Protection for the Shoreline surrounding Phipps Ocean Park  within the Town of Palm Beach, Regulatory Authorization and US Army COE Section 10 and 404 Permits Issuance, Palm Beach County, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A8BA91B24284F9F785257BEB001B9841,20040163,04/16/2004,Penny Cutt,05/17/2004,561-472-3505,,, ,"http:www.saj.usace.mil/permit/hot_topics/PhippsEIS/Phippsindex.htm
http:www.saj.usace.mil/permit/hot_topics/PhippsEIS/Phippsindex.htm",04/22/2004,,0.0,
737,04/16/2004,USFS,ID,Draft Supplement,"Clean Slate Ecosystem Management Projet, Aquatic and Terrestrial Restoration, Updated Information, Alternatives for the Identifies Unroaded Areas, Nez Perce National Forest, Salmon River Ranger District, Idaho County, ID ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/75214D854A6D1D3E85257BEB001B984E,20040168,04/16/2004,Mike McGee,06/01/2004,208-983-1963,,, ,,05/20/2004,LO,0.0,
738,04/16/2004,USFS,UT,Draft EIS,"State of Utah School and Institutional Trust Lands Administration (SITLA) Access Route on East Mountain,  National Forest System Lands Administered by Manti-La Sal National Forest, Ferron/Price Ranger District, Emery County, UT ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7B4962271FD2579885257BEB001B9856,20040171,04/16/2004,Leland Matheson,06/01/2004,435-636-3500,,, ,"http://www.fs.fed.us/r4/manti/asal/projects/
http://www.fs.fed.us/r4/manti/asal/projects/",06/03/2004,EC2,0.0,
739,04/16/2004,USFS,CO,Final EIS,"Arapaho National Recreation Area Forest Health and Fuels Reduction Project, Pre-Suppression Measures for Mountain Pine Beetle Infestation Reduction in Stands of Lodgepole Pine, Implementation,  Arapaho National Forest, Sulphur Ranger District, Grand County, CO",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/82B09D54D4FFBD6385257BEB001B9848,20040166,04/16/2004,Rick Caissie,05/17/2004,970-887-4112,,, ,"http://www.fs.fed.us/r2/ARNF/districts/srd/arapaho-national-recreation-area/forest-health/index.htm
http://www.fs.fed.us/r2/ARNF/districts/srd/arapaho-national-recreation-area/forest-health/index.htm",05/13/2004,,0.0,
740,04/16/2004,USFS,PA,Final EIS,"Sugar Run Project Area (SRPA), To Achieve and Maintain Desired Condition as stated in Forest Plan, Allegheny National Forest, Bradford Ranger District, McKean County, PA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/AD8F0E78FF51140785257BEB001B9851,20040169,04/16/2004,Heather Whittier,05/17/2004,814-362-4613,,, ,,05/03/2004,,0.0,
741,04/09/2004,USACE,NM,Draft EIS,"Closure of the Al Black Recreation Area at the Cochiti Lake Dam Outlet Works, Implementation, Sandoval County, NM",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/882EB3F91DE46FA585257BEB001B982F,20040152,04/09/2004,Ernest Jahnke,05/24/2004,505-342-3416,,, ,,05/24/2004,LO,0.0,
742,04/09/2004,USFS,AK,Draft EIS,"Resurrection Creek Stream and Riparian Restoration Project,  Recovery of Riparian Areas, Fish and Wildlife Habitat, Chugach National Forest, Seward Ranger District, Kenai Peninsula Borough, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/29E63FE2B7E9FDA285257BEB001B982A,20040149,04/09/2004,Dave Blanchet,05/24/2004,907-743-9538,,, ,,05/24/2004,EC2,0.0,
743,04/09/2004,USFS,UT,Second Draft EIS (Tiering),"Wasatch Powderbird Guides Permit Renewal, Authorization to Continue Providing Guided Helicopter Skiing Activities on National Forest System (NFS) Land  on the Wasatch-Cache and Uinta National Forests, Special-Use Permit (SUP), Provo and Salt Lake City, UT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5432375B6FCEA8F385257BEB001B9836,20040156,04/09/2004,Steve Scheid,06/07/2004,801-733-2689,05/21/2004,"Revision of FR Notice Published on 04/09/2004:   CEQ Comment Period Ending 
05/24/2004 has been Extended to 06/07/2004", ,"www.fs.fed.us/r4/wcnf/projects/decisions/index.shtml
www.fs.fed.us/r4/wcnf/projects/decisions/index.shtml",06/10/2004,EC2,0.0,
744,04/09/2004,USFS,OR,Draft EIS,"Crooked River National Grassland Vegetation Management/Grazing, Vegetation Treatments and Grazing Disposition, Ochoco National Forest, Jefferson County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/77BB2611CCFA753185257BEB001B982D,20040151,04/09/2004,Kristin Bail,05/24/2004,541-416-6648,,, ,"www.fs.fed.us/r6/centraloregon/projects/units/crooked
www.fs.fed.us/r6/centraloregon/projects/units/crooked",05/24/2004,EC1,0.0,
745,04/09/2004,USFWS,CA,Final EIS,"South Bay Salt Ponds Initial Stewardship Plan, Enhancements and Maintenance on Biological and Physical Conditions, South San Francisco Bay, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B97498C270EE930385257BEB001B982B,20040150,04/09/2004,Marge Kolar,05/10/2004,510-792-0222,,, ,,05/10/2004,,0.0,
746,04/02/2004,USFS,NV,Draft EIS,"Martin Basin Rangeland Project, Authorization for Continued Livestock Grazing in Eight Allotments: Martin Basin, Indian, West Side Flat Creek, Buffalo, Bradshaw, Buttermilk, Granite Peak and Rebel Creek Cattle and Horse Allotments, Humboldt-Toiyabe National Forest, Santa Rosa Ranger District, Humboldt County, NV",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/1262CFD1C02E0C0A85257BEB001B981F,20040144,04/02/2004,Steve Williams,08/16/2004,"775-623-5025, ext. 112",07/16/2004,"Revision of FR notice Published on 05/21/2004: CEQ Comment Period Reopened from 
07/01/2004 to 08/16/2004", ,,06/07/2004,EC2,0.0,
747,04/02/2004,USFS,ID,Draft EIS,"Clearwater National Forest, Proposes to Approve Plans-of-Operation for Small-Scale Suction Dredging in Lolo Creek and Moose Creek, Clearwater National Forest, North Fork Ranger District, Clearwater and Idaho Counties, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/29F9CB2E0A9B777285257BEB001B9818,20040141,04/02/2004,Vern Bretz,05/17/2004,208-476-4541,,, ,,06/10/2004,EC2,0.0,
748,04/02/2004,USFS,MT,Draft EIS,"Snow Talon Fire Salvage Project, Proposes to Salvage Harvest Trees Burned in Fire, Helena National Forest, Lincoln Ranger District, Lewis and Clark County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7009D949A323C4B585257BEB001B980E,20040136,04/02/2004,Dan Seifert,05/17/2004,406-362-4265,,, ,,05/13/2004,EC2,0.0,
749,04/02/2004,USFS,MT,Draft EIS,"Grasshopper Fuels Management Project, Modification of Vegetation Conditions, Reduction in Fuel Loads and Break up Fuel Continuity, Beaverhead-Deerlodge National Forest, Dillon Ranger District, Beaverhead County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7C576ACC1755DA0385257BEB001B9822,20040145,04/02/2004,Greg Clark,05/17/2004,406-683-3935,,, ,,05/13/2004,EC2,0.0,
750,04/02/2004,USFS,OR,Draft EIS,"Diamond Lake Restoration Project, Water Quality and Recreational Fishery Improvments, Umpqua National Forest, Diamond Lake Ranger District, Umpqua River Basin, Douglas County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A2A491E8D85AE76985257BEB001B980F,20040137,04/02/2004,Sherrie Chambers,05/17/2004,541-496-3532,,, ,"http://www.fs.fed.us/r6/umpqua
http://www.fs.fed.us/r6/umpqua",05/18/2004,EC2,0.0,
751,04/02/2004,USFS,CA,Final EIS,"McNally/Sherman Pass Restoration Project, Proposal to Remove Fire-Killed Trees, Road Construction and Associated Restoration of the Area Burned, Sequoia National Forest, Cannell Meadow Ranger District, Tulare County, CA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/EB208E82999818E185257BEB001B980C,20040135,04/02/2004,Tom Simonson,05/03/2004,559-784-1500,,, ,,05/03/2004,,0.0,
752,04/02/2004,USFS,OR,Draft Supplement,"Rimrock Ecosystem Restoration Projects, New Information on the Commercial and Noncommercial Thinning Treatments in the C3 Management Area, Umatilla National Forest, Heppner Ranger District, Grant, Morrrow, and Wheeler Counties, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F61DB1A7D033E2D885257BEB001B9827,20040147,04/02/2004,David Kendrick,05/17/2004,541-676-9187,,, ,"www.fs.fed.us/r6/uma/projects/readroom/
www.fs.fed.us/r6/uma/projects/readroom/",05/11/2004,EC2,0.0,
753,03/26/2004,USFS,OR,Final EIS,"Monument Fire Recovery Project, Whitman Unit - Wallowa - Whitman National Forest (WWNF) Timber Harvest of Fire Killed/Dying Trees,  Reforestation, Recovery of Herhaceous, Native Vegetation and Maintenace or Improvement of Water Quality, Implementation, Baker County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/48F7D6639382002C85257BEB001B97F6,20040123,03/26/2004,Roger LeMaster,04/26/2004,541-523-4476,,, ,,04/14/2004,,0.0,
754,03/26/2004,USFS,MI,Final EIS,"Baltimore Vegetative Management Project, Implementation, Ottawa National Forest, Ontonagon Ranger District, Ontonagon County, MI",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/5351647E5327A22A85257BEB001B9809,20040133,03/26/2004,Bruce Prud'homme,04/26/2004,906-884-2085,,, ,,04/21/2004,,0.0,
755,03/26/2004,USFS,ID,Draft EIS,"North Sheep Allotments - Sheep and Goat Allotment Management Plans, To Authorize Continued Sheep Grazing for Fisher Creek, Smiley Creek, North Fork-Boulder and Baker Creek Sheep and Goat Grazing Allotments, Sawtooth National Forest, Ketchum Ranger District, Sawtooth National Recreation Area, Blaine and Custer Counties, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/83ADC1540FC3778585257BEB001B9804,20040130,03/26/2004,Mike O'Farrell,05/10/2004,208-622-0082,,, ,,05/28/2004,EC2,0.0,
756,03/26/2004,USFS,UT,Final EIS,"Prima East Clear Creek Federal No. 22-42 Gas Exploration Well, Application for Permit to Drill (APD) including a Surface Use Plan of Operations, Approval, Castle Valley Ridge, Ferron/Price Ranger District, Manti-La Sal National Forest, Carbon and Emery Counties, UT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/92985E346E2096F885257BEB001B97F8,20040125,03/26/2004,Karl Boyer,04/26/2004,435-637-2817,,, ,,05/10/2004,,0.0,
757,03/26/2004,USFS,OR,Final EIS,"Toolbox Fire Recovery Project, Promote the Recovery of the Toolbox Complex Fires of July 2002, Fremont-Winema National Forest, Silver Lake Ranger District, Lake County, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9A96ED6098E9108485257BEB001B97F9,20040126,03/26/2004,Rick Elston,04/26/2004,541-576-7569,,, ,"http://www.fs.fed.us/r6/winema/management/analyses/toolbox/index.shtm1
http://www.fs.fed.us/r6/winema/management/analyses/toolbox/index.shtm1",04/23/2004,,0.0,
758,03/26/2004,USFS,WA,Final EIS,"Stimson Access Project, To Access their Private Property through National Forest System Lands, Idaho Panhandle National Forests, Priest Lake Ranger District, Pend Oreille County, WA",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A27E492A0780273685257BEB001B9807,20040132,03/26/2004,Gianna Vaccaro,04/26/2004,208-265-6625,,, ,"http://www.fs.fed.us/ipnf/eco/manage/nepa/index.htm1
http://www.fs.fed.us/ipnf/eco/manage/nepa/index.htm1",04/23/2004,,0.0,
759,03/26/2004,USFS,KY,Draft EIS,"Land Between the Lakes National Recreation Area, Proposes to Revise TVA's 1994 Natural Resources Management Plan, To Develop an Land Management Resource Plan or Area Plan, Gold Pond, Trigg and Lyon Counties, KY and Stewart County, TN",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/A57B22C21528D06E85257BEB001B9806,20040131,03/26/2004,Barbara Wysock,06/30/2004,270-924-2131,,, ,"www.lbl.org/ADMIN/plan.htm
www.lbl.org/ADMIN/plan.htm",06/30/2004,LO,0.0,
760,03/19/2004,USCG,WA,Final EIS,"Seattle Monorail Project (SMP),  Green Line Monorail Transit System 14-Mile Construction and Operation,  Reviewing of a Water Crossing at the Lake Washington Ship Canal Bridge and Duwamish Waterway Bridge Modification, USCG Bridge Permit, Endangered Species Act Section 7 Permit and US Army COE Section 404 Permit Issuance, City of Seattle, WA ",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F605C6B63D5DEE2B85257BEB001B97E4,20040115,03/19/2004,Austein Pratt,04/19/2004,206-220-7282,,, ,"http://dms.dot.gov
http://dms.dot.gov",04/13/2004,,0.0,
761,03/19/2004,USFS,UT,Final EIS,"North Rich Cattle Allotment, Grazing Authorization,  Implementation, Logan District, Wasatch-Cache National Forest, Cache and Rich Counties, UT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/2B1ECD35F68CC27D85257BEB001B97DA,20040110,03/19/2004,Evelyn Sibbernsen,04/19/2004,435-755-3620,,, ,"www.fs.fed.us/r4/wcnf/projects/proposed/index.shtml
www.fs.fed.us/r4/wcnf/projects/proposed/index.shtml",03/22/2004,,0.0,
762,03/19/2004,USFS,AL,Final EIS,"Forest Health and Red-Cockaded Woodpecker (RCW) Initiative, Implementation, Talladega National Forest, Talladega and Shoal Creek Ranger Districts, Calhoun, Cherokee, Clay, Clebourne and Talladega Counties, AL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/697B9822ED8BDDD485257BEB001B97DF,20040113,03/19/2004,Suzanne Alverson,04/19/2004,256-362-2909,,, ,,04/16/2004,,0.0,
763,03/19/2004,USFS,OR,Final EIS,"Monument Fire Recovery Project and Proposed Non-Significant Forest Plan Amendments, Implementing Four Alternatives for Recovery, Malheur National Forest, Prairie City Ranger District, Grant and Baker Counties, OR",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/B035CE5E524EE4D385257BEB001B97EA,20040118,03/19/2004,Ryan Falk,04/19/2004,541-820-3311,,, ,"http://www.fs.fed/us/r6/malheur
http://www.fs.fed/us/r6/malheur",04/14/2004,,0.0,
764,03/19/2004,USFS,WY,Final EIS,"Lost Cabin Mine Project, Improvement of Historic Mining Road (Way 4170H) to Allow Motorized Access to the Lost Mine for Mineral Exploration), Plan-of-Operation, Medicine-Bow Routt National Forests and Thunder Basin National Grassland, Carbon County, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/D38FB0A95C9F846885257BEB001B97DB,20040111,03/19/2004,Terry Delsy,04/19/2004,307-326-2518,,, ,"www.fs.fed.us/r2/mbr
www.fs.fed.us/r2/mbr",04/15/2004,,0.0,
765,03/19/2004,USFS,ID,Draft EIS,"South Fork Wildfire Salvage Project, Harvesting Fire-Killed and Imminently Dead Trees, Cascade Ranger District, Boise National Forest, Valley County, ID",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/F2AE761333B2876C85257BEB001B97EE,20040120,03/19/2004,Keith Dimmett,05/03/2004,208-382-7430,,, ,,05/10/2004,EC2,0.0,
766,03/12/2004,USFS,MT,Draft EIS,"Fortine Project, Vegetation Management, Timber Harvest, and Fuel Reduction Activities, Implementation, Kootenai National Forest, Fortine Rnager District, Lincoln County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/094F981FCF98E5E585257BEB001B97D2,20040105,03/12/2004,Joleen Dunham,04/26/2004,406-882-4451,,, ,,04/14/2004,EC2,0.0,
767,03/12/2004,USFS,FL,Final EIS,"USDA Forest Service and State of Florida Land Exchange Project, Assembled Exchange of both Fee, Ownership Parcels and Partial Interest Parcels, Several Counties, FL",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/473508AECE597A0E85257BEB001B97D5,20040107,03/12/2004,Gary Hegg,04/12/2004,850-926-3561,,, ,,04/12/2004,,0.0,
768,03/12/2004,USFS,WY,Draft EIS,"Upper Green River Area Rangeland Project, Site Specific Grazing Management Practices, Bridger-Teton Forest, Sublette, Teton, and Fremont Counties, WY",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/7CB3032478EAFAC485257BEB001B97D7,20040108,03/12/2004,Craig Trulock,04/26/2004,307-367-4326,,, ,,04/22/2004,EC2,0.0,
769,03/12/2004,USFS,MT,Draft EIS,"Lower Big Creek Project, Timber Harvest and Presribed Burning, Implementation, Kootenai National Forest Plan, Rexford Ranger Distirct, Lincoln County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/90A77C8432392BB485257BEB001B97D4,20040106,03/12/2004,Chris Fox,04/26/2004,406-296-2536,,, ,,04/19/2004,EC2,0.0,
770,03/12/2004,USFS,MT,Final EIS,"Logan Creek Ecosystem Restoration Project,  Hazardous Fuel Reduction across the Landscape and Vegetation Management Restoration or Maintenance,  Flathead National Forest, Tally Lake Ranger District, Flathead County, MT",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/C5D18049F3C8D6D485257BEB001B97D1,20040104,03/12/2004,Bryan Donner,04/12/2004,406-863-5408,,, ,,03/19/2004,,0.0,
771,03/12/2004,USFWS,CO,Draft EIS,"Rocky Flats National Wildlife Refuge Comprehensive Conservation Plan, 15 Year Guidance for Management of Refuge Operations, Habitat  Restoration and Visitor Services, Implementation, Jefferson and Boulder Counties, CO",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/86071B5ED1CB3C8385257BEB001B97CC,20040101,03/12/2004,Laurie Shannon,04/26/2004,303-289-0151,,, ,"http://rockyflats.fws.gov
http://rockyflats.fws.gov",04/23/2004,EC2,0.0,
772,03/12/2004,USFWS,AK,Draft EIS,"Alaska Peninsula and Becharof National Wildlife Refuges, Draft Revised Comprehensive Conservation Plan, Implementation, AK",http://yosemite.epa.gov/oeca/webeis.nsf/EIS01/9D26D521F854840585257BEB001B97CE,20040102,03/12/2004,Peter Wikoff,05/31/2004,907-786-3837,,, ,"www.r7.fws.gov/planning
www.r7.fws.gov/planning",05/27/2004,LO,0.0,
